ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1444148261.26443,30994,10,psql,127.0.0.1,47143,2015-10-06 12:17:41.257453-04,2015-10-06 12:17:41.258245-04,2015-10-06 12:17:41.261914-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:17:41.261538-04
1444148261.26443,30991,10,psql,127.0.0.1,47135,2015-10-06 12:17:41.259378-04,2015-10-06 12:17:41.263349-04,2015-10-06 12:17:41.268166-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:17:41.264589-04
1444148261.26443,30993,10,psql,127.0.0.1,47142,2015-10-06 12:17:41.260306-04,2015-10-06 12:17:41.262899-04,2015-10-06 12:17:41.26641-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:17:41.264218-04
1444148261.26443,30992,10,psql,127.0.0.1,47141,2015-10-06 12:17:41.262234-04,2015-10-06 12:17:41.265098-04,2015-10-06 12:17:41.268848-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:17:41.266369-04
1444148261.26443,30998,10,psql,127.0.0.1,47155,2015-10-06 12:17:41.262586-04,2015-10-06 12:17:41.265264-04,2015-10-06 12:17:41.268667-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:17:41.266428-04
1444148321.28325,31253,10,psql,,-1,2015-10-06 12:18:37.622373-04,2015-10-06 12:18:37.623013-04,2015-10-06 12:18:37.624613-04,f,"select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%lemon%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2015-10-06 12:18:37.624268-04
1444148321.28325,31303,10,psql,127.0.0.1,47255,2015-10-06 12:18:41.276909-04,2015-10-06 12:18:41.281501-04,2015-10-06 12:18:41.285821-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-10-06 12:18:41.282936-04
1444148321.28325,31301,10,psql,127.0.0.1,47253,2015-10-06 12:18:41.276174-04,2015-10-06 12:18:41.277202-04,2015-10-06 12:18:41.284821-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-10-06 12:18:41.284174-04
1444148381.29026,31418,10,psql,,-1,2015-10-06 12:19:40.065713-04,2015-10-06 12:19:40.066475-04,2015-10-06 12:19:40.068089-04,f,"select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1995-01-01'
	and l_shipdate < cast(date '1995-01-01' + interval '1 year' as date)
	and l_discount between 0.08 - 0.01 and 0.08 + 0.01
	and l_quantity < 25;",active,2015-10-06 12:19:40.067639-04
1444148381.29026,31461,10,psql,127.0.0.1,47327,2015-10-06 12:19:41.278968-04,,,f,"",idle,2015-10-06 12:19:41.289361-04
