BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'CHINA'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'CHINA'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
     113837 |  23421169.031189
    1401428 | 19880306.7939453
    1686651 |  19457404.947937
     171709 | 19272010.7958984
     519225 | 18978988.0217285
    1473516 | 18942970.0195923
     176649 | 18568516.1315308
     125632 | 18411545.7796631
     453687 | 17562191.3814697
     582560 | 17516907.7038574
    1826442 | 17406806.2572021
     144443 | 17379210.3223572
      30923 | 17296037.1989136
     839762 | 17280398.4631348
     779165 | 17246750.7600098
    1255226 | 17196935.1313477
    1905144 | 17158661.4794312
    1317041 | 17073517.4932861
     169127 |  17032074.557251
    1727024 | 16891503.4243164
    1775057 | 16858526.6279602
    1664448 | 16844061.6364746
    1051655 |  16794145.510376
     973370 | 16695613.1106567
    1030761 |  16468140.866394
    1751477 |  16465397.180603
     886339 | 16402737.8988647
    1689977 | 16396133.3217163
    1581953 | 16362859.3168335
    1681776 |  16338185.815979
    1251227 | 16325585.0756836
    1332120 | 16221277.4014282
      53391 | 16182701.0769043
    1643016 | 16174384.4949951
     867485 | 16147179.9777832
     352535 | 15981653.7990723
     292603 | 15954429.1384277
     674558 | 15946137.4724121
    1691356 |  15945904.029541
     290046 | 15801263.8369751
    1464163 | 15795995.2349243
     172277 | 15740274.0291138
     752083 | 15738844.0543213
    1321435 | 15725546.2382812
    1938538 | 15700511.4116211
     236381 | 15698073.1593018
    1184422 | 15674784.0927734
     354752 | 15591715.4957886
      69458 | 15572519.0319214
    1536733 | 15571832.0913696
     709327 | 15557379.7852783
     430617 | 15458826.1165161
      23749 | 15447344.6317749
      22786 | 15440137.0378418
     936738 |  15437663.267395
    1434444 | 15415488.1131592
    1859858 | 15413819.1740723
    1494328 | 15412584.7177734
    1050061 | 15410621.6447754
     512217 | 15380862.3659668
    1031870 | 15379197.3069458
     840885 | 15366057.0533447
    1322040 | 15331838.3901367
    1377172 |  15329504.867981
    1349062 | 15326794.6670532
     336547 | 15299183.6566772
    1087401 | 15292531.4767456
    1887201 | 15287859.3780518
     651847 |   15279688.46875
     658790 | 15277040.5024414
    1264310 | 15242186.1049805
     484904 | 15237897.1784058
    1902665 | 15215103.2474365
    1202696 | 15206800.0670166
      30026 | 15206028.7633057
    1189470 | 15194581.3533936
     957715 |  15191213.644165
    1201859 | 15182074.6886292
    1162204 | 15128488.0162964
    1083589 | 15121713.1900635
    1110414 | 15115874.4624023
     470423 | 15112205.2351074
     401875 | 15111624.6321411
     812404 | 15103441.2595215
    1624040 | 15099495.2918701
    1364280 | 15089766.3582153
    1379664 | 15072615.0513306
     237782 | 15072356.0714111
    1441361 | 15062431.8005981
     723966 | 15048060.2935791
    1675564 | 15000236.3065186
    1791332 | 14998084.6726074
    1896693 | 14982204.6889648
    1142143 | 14971147.4776611
     495313 | 14963950.9865112
     271766 |  14958759.468811
    1005571 | 14949644.1868896
     966992 | 14907555.7421265
    1042830 | 14887282.8883667
    1420056 |  14836590.256958
     613832 | 14800856.3519287
    1679138 | 14788458.7529907
    1275576 | 14725171.5557861
    1010697 | 14718357.6796265
     923248 | 14714773.4255371
    1579743 | 14696234.9056702
    1142022 | 14664858.9573975
    1768705 | 14659087.5355225
     479448 | 14656108.8553467
    1397763 | 14639129.2399292
     650288 | 14633400.6287842
     162677 | 14625320.0595703
    1486371 | 14601924.0299683
    1227442 | 14587200.9102173
     211379 | 14585038.7675781
    1018027 | 14581667.2603149
    1337237 | 14577668.7574463
    1960362 | 14559608.0935669
     676231 | 14554488.9924316
    1394108 | 14522648.2814941
     824529 | 14513430.3327637
    1753340 | 14511685.3087158
     582764 | 14509020.6226196
     208399 |   14498160.65271
    1488653 | 14484394.5153809
    1126912 | 14466883.4355469
    1539896 | 14464574.0064697
    1158578 | 14454834.4915771
    1100723 | 14437104.7988892
     952228 | 14429914.2995605
      56870 | 14424444.7443848
     220693 | 14415693.5394287
    1069086 | 14406447.8499756
    1861759 | 14380723.0585327
    1123242 | 14377241.7163696
     121259 | 14358749.5106201
    1015435 | 14333277.8988647
    1446283 | 14331579.9775391
     128639 | 14323421.1593018
     498301 | 14320413.7021484
    1816791 | 14319383.4081421
      82643 | 14316200.7324219
    1747769 | 14309681.6196289
    1198280 | 14288169.3092041
     971785 | 14277400.2056885
    1239711 | 14272058.5585938
    1295387 | 14265275.7067261
     916200 | 14262139.2366333
    1918575 | 14262089.2237549
     276647 | 14254583.1807861
     124984 | 14250580.0063477
      29092 | 14231381.3239746
    1770877 | 14228248.0522461
     333376 | 14216892.5966797
     815883 | 14214916.7453613
    1837738 |  14190892.517334
     587787 | 14185293.7737427
    1152535 | 14173749.0629883
     468975 | 14158029.6181641
    1327082 | 14157631.6567383
     967033 | 14151603.4138184
      27901 | 14138890.5596924
    1644491 | 14126917.5373535
     994827 | 14122876.8683472
      90734 | 14121267.4891357
    1254654 | 14120637.0969849
    1558424 | 14118879.0351562
    1306239 | 14112608.0449219
      80923 | 14070066.9943237
     611299 | 14068888.6758423
    1834845 | 14060251.7468262
     760675 | 14056302.2244873
     320789 | 14054755.6333008
    1409906 |  14054421.364624
    1032739 | 14049089.6251831
    1251818 | 14029737.6895599
     311143 | 14025000.2390137
    1274618 | 14022091.3251953
    1029240 |  14011143.536499
     459495 | 14006878.9867554
     987303 | 14004840.0717773
    1751103 |  14003928.119812
    1938786 |  13999766.657959
    1652230 | 13988988.7624512
    1882264 |  13956330.362915
     133270 | 13901668.4921875
    1700074 | 13882198.0194702
    1202803 | 13856769.1134033
    1438262 | 13850792.8187256
    1243684 | 13819819.7165222
    1333561 | 13807886.5754395
     518982 | 13792717.5860825
    1952703 | 13778992.4417725
     867722 | 13767108.3540039
     549291 | 13728758.2602539
    1675702 | 13698010.4268188
    1295237 |  13695614.052124
     346706 | 13680146.1172485
      38557 | 13676653.6282349
    1561144 | 13650261.1329346
     517242 | 13648851.5515747
     170247 | 13646321.1834869
     809878 | 13638506.8028564
     827913 | 13637811.6044312
    1755563 | 13631373.6043091
     804392 | 13627161.3435669
       4756 | 13622023.2186279
    1780957 | 13613631.3123169
     407462 | 13597040.1600342
     709927 | 13582874.2354126
     764444 |  13582257.862915
     762181 | 13575845.8121338
     105805 | 13549208.2025146
     435773 | 13535726.9127197
      81498 | 13522957.0213623
    1154252 | 13513282.3939209
     147705 | 13512677.8273926
     460281 | 13508042.5999146
    1049799 |  13499913.416748
    1185025 |  13497691.697998
     807119 | 13490973.0841675
    1136269 | 13477061.2027588
    1156942 | 13468468.7138672
    1813674 | 13462223.9068604
    1234779 | 13461278.7961426
     619538 | 13442956.5706787
    1955242 | 13429758.0412598
     992032 | 13428634.3806763
    1654713 | 13422384.9261475
    1876829 | 13398096.6954956
     127900 | 13397640.9645081
    1251625 | 13397099.0021973
    1044443 | 13393156.2808228
    1003739 | 13384073.4124146
     182584 | 13382426.6516113
    1651671 | 13381182.4501343
     751595 | 13373534.1975098
    1546283 | 13363993.3823853
    1840254 | 13358251.4366455
     724626 |  13346026.232666
    1921376 | 13337490.2782898
    1184890 | 13335830.0726318
     988668 | 13312160.2443237
     264723 | 13306132.3481445
    1588045 | 13290277.3234253
     717709 | 13290171.7000732
    1684902 | 13285657.0882568
     962294 | 13264886.2714233
    1852389 | 13260902.4241333
        211 | 13250697.7062378
    1480665 | 13241502.7792969
     533920 | 13223467.4075317
    1646651 | 13222683.8922119
     161650 | 13215350.3915405
    1068987 | 13205838.0014648
    1742541 | 13203251.3173828
    1927684 | 13197239.1401978
    1216084 |  13189580.953186
     918339 | 13185724.6993408
     959149 | 13178894.1474609
     350629 |  13174227.230957
     784459 | 13170946.2434692
     742598 | 13164711.9631958
     996382 | 13162551.8192139
    1583971 | 13162450.8158569
    1702042 | 13150953.3059692
    1544493 | 13150305.0137939
     337127 | 13144876.6021118
    1445792 | 13135651.5662842
    1803224 | 13135012.4491577
     658883 | 13126978.2807007
    1823422 | 13120770.3735352
    1780580 | 13119860.5735474
     607434 | 13112368.8681641
    1367471 | 13097116.1602783
    1338284 | 13092329.8562012
    1285733 | 13092205.7788086
    1602374 | 13089580.0966797
    1925889 | 13077028.7841797
    1146374 | 13075054.3701782
    1198568 | 13069831.8609009
    1285370 | 13068260.9592285
    1095484 | 13046933.6566162
     701644 | 13038366.5933838
    1713677 | 13034036.1976318
    1948331 | 13031032.0769653
    1091951 | 13028406.3467407
    1983896 | 13024124.1120605
     168452 | 13020954.2811279
     217853 | 13014498.7840576
     901590 | 13011698.5568848
    1809827 | 13005080.1595459
    1763809 | 13002942.8134766
    1029702 | 12990352.5794678
     657637 | 12983299.3042603
    1632360 |  12980589.463562
    1367857 | 12975586.2496948
    1427815 | 12970664.7437134
    1238034 | 12965773.7449951
    1674098 | 12952977.0080566
    1356766 | 12948786.2662354
     236360 | 12947992.3691406
     695674 | 12946971.2609863
    1614582 | 12940401.1546631
    1456226 | 12924899.2105713
    1349782 | 12922597.6997681
    1530908 | 12920048.6987305
    1569663 | 12918106.4926758
     387106 | 12916431.0025635
     783200 | 12914597.3590088
     908361 | 12914402.7527466
      88519 | 12907528.7403564
     520056 | 12906567.2855835
    1489539 |  12906165.513916
     671275 | 12901377.0615845
     438831 | 12897221.8121338
     520539 |  12896173.232666
     972089 |  12878393.661377
    1078618 | 12871479.4211426
    1398030 |  12865813.602417
    1283153 | 12859486.0814209
    1819692 | 12857758.8743896
    1918509 | 12856957.6835938
     626471 | 12850452.7033081
      50211 | 12844490.2514648
     636719 | 12838286.8413086
     436290 | 12831520.1092224
    1745860 | 12826104.1098022
     274476 | 12824873.8566284
     948552 | 12820215.4736328
     109007 | 12807293.5786133
    1935039 | 12804593.8197327
     213843 | 12791281.3000488
     734940 | 12790942.6501465
    1943156 | 12790058.1306763
     854756 | 12783503.7242432
     874877 | 12781331.0734863
     309521 | 12775963.5296021
    1132286 | 12774226.8526611
      74829 | 12774054.7574463
    1802298 | 12770067.9440918
     227630 | 12763373.5534058
     784647 |  12760380.916626
      41270 | 12748041.9189453
    1208207 | 12745059.9534607
    1676687 | 12742946.9222412
    1598361 | 12742049.6793823
     972386 | 12739650.6749268
     525059 | 12738563.2062988
    1470011 | 12730087.8662109
     797397 | 12728900.4690552
     296640 | 12728756.3786011
     307467 |  12728694.322998
    1272318 | 12724774.8112793
    1584270 | 12721625.2817383
      40890 | 12716709.8233643
    1234285 | 12713196.0770264
    1452454 | 12711944.0881958
    1317081 | 12701031.9122314
     303696 | 12697123.7730713
    1790404 | 12692028.9555054
    1125425 | 12691441.3519287
     984424 | 12688617.8751526
    1999068 |  12688148.949585
    1628324 | 12685171.5115356
     616609 | 12684768.0993042
    1718464 |  12683186.644165
     101474 | 12676100.8585205
     294323 | 12674020.5489502
    1098570 | 12668361.4914551
    1355731 | 12663840.9177246
     702262 | 12661058.0777283
     569235 | 12658252.8256531
     641377 |  12650147.157959
      92067 | 12642236.4367065
     595682 | 12638475.1552734
     558859 | 12619470.2886353
    1086696 | 12615972.0880737
     656087 | 12614172.7384338
     702078 | 12609047.8988342
    1439203 | 12605455.8169403
     299827 | 12601840.9932861
     231849 | 12601652.3901367
    1567733 | 12584813.9949951
    1041300 | 12577118.9716797
    1617072 | 12573151.4470215
    1091448 | 12570263.9174805
    1976399 | 12569739.3683472
    1492157 | 12563406.3466187
    1329717 | 12554066.3071289
    1717540 | 12552627.1817017
    1170565 |    12544040.8013
     144222 | 12542156.3529663
      82282 | 12525190.4506836
     970058 | 12522392.1142883
     125209 | 12516876.7489014
    1664435 | 12516786.2791138
       1006 | 12515751.0646362
     108728 | 12504580.0148315
     371709 | 12502286.5593872
    1978368 | 12494826.6525879
    1045872 | 12492626.2233276
     709879 | 12492367.2243652
    1706931 | 12490826.5362549
    1097394 | 12488699.4694824
    1527790 | 12485154.7421875
     817978 |  12483413.236084
     288824 | 12481261.2098389
    1557437 | 12480669.4654541
    1670869 | 12475756.5560303
     631254 | 12462487.2584229
    1271011 | 12456858.1187744
      48388 | 12453583.4946899
     290449 | 12444816.1503906
    1843331 |  12443464.586792
    1631144 | 12438710.0808105
    1119348 | 12437599.8179321
    1782609 | 12436470.8133545
    1193663 | 12434645.9624023
     656236 | 12431002.6377563
    1675751 | 12428080.4890137
    1855789 | 12426780.8929443
    1809591 | 12424686.2561035
      62133 | 12423775.4485779
    1237637 | 12411508.1557617
    1759055 | 12408495.1466064
     121842 | 12407995.8873291
    1235419 | 12405896.5554199
     809098 | 12402844.3000488
    1036278 | 12402672.4916687
    1536129 | 12400154.5447998
    1655671 | 12398241.8096619
    1452234 | 12387974.9467163
     773417 | 12384527.7424927
    1502553 | 12382474.8534546
    1129684 |  12381184.692688
     806940 | 12379046.8964844
     173931 | 12371249.0614014
     795236 | 12363657.1067505
     521266 | 12361709.7235718
     277010 | 12360836.7284546
    1115443 | 12355499.9293823
     368773 | 12350800.0235596
    1694322 | 12327047.7463989
    1137914 |  12326502.524231
    1296272 | 12325507.5338745
    1342458 |  12323347.383667
      34285 | 12321996.6610718
     853626 | 12321227.7770996
    1345407 | 12321042.5789185
     540051 | 12320967.7712402
    1834886 | 12317136.1504517
    1958046 | 12312301.8789062
     778590 | 12311840.8499756
    1861675 | 12310738.4650269
      89904 | 12301811.3110352
     716654 | 12296984.1132202
    1584371 | 12291703.0328369
     154480 | 12286827.0369873
    1159993 | 12285221.4738159
    1205780 | 12283325.6143188
     330804 | 12282553.3033447
     559734 | 12282419.9371643
    1116784 | 12270972.3476562
    1150436 | 12269952.8310547
    1786065 | 12266506.5386963
     710318 | 12266187.1798706
     296611 | 12265047.6356812
     759010 | 12252842.2763672
     431522 | 12251739.2636719
    1493039 | 12244797.8848877
     576162 | 12243580.9559326
    1791869 | 12242152.1080322
     361717 |  12223041.944519
    1269387 | 12221689.7516479
    1273261 | 12217717.1722412
    1823311 | 12217318.8679199
     448775 | 12203808.9059448
    1717524 | 12190672.0984497
     237133 | 12183223.7984619
      14481 | 12182540.9898682
     858579 | 12178455.8743896
     818126 |  12174527.822937
     534489 | 12173439.5169678
     739437 | 12162671.4696045
     380725 | 12161696.6902466
    1106605 | 12159045.3726196
    1268081 | 12156657.0688477
      57896 | 12148036.5577393
