# hostname;interval;timestamp;pswpin/s;pswpout/s
pgxl1;60;1444147378;70.16;0.00
pgxl1;60;1444147438;18.18;0.00
pgxl1;60;1444147498;7.50;0.00
pgxl1;60;1444147558;86.76;0.00
pgxl1;59;1444147618;5.99;0.00
pgxl1;60;1444147678;18.70;56.23
pgxl1;59;1444147738;8.26;20.31
pgxl1;60;1444147798;0.70;47.11
pgxl1;60;1444147858;13.45;31.09
pgxl1;59;1444147918;15.08;41.39
pgxl1;59;1444147978;45.07;22.58
pgxl1;59;1444148038;7.54;1.83
pgxl1;60;1444148098;166.00;538.92
pgxl1;60;1444148158;25.59;340.69
pgxl1;60;1444148218;13.45;133.95
