# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl2;59;1444148321;eth0;235.11;226.01;422.72;341.96;0.00;0.00;0.00
pgxl2;59;1444148321;lo;184.70;184.70;339.00;339.00;0.00;0.00;0.00
pgxl2;59;1444148381;eth0;1649.10;1727.76;2314.77;2316.85;0.00;0.00;0.00
pgxl2;59;1444148381;lo;1537.90;1537.90;2287.39;2287.39;0.00;0.00;0.00
pgxl2;58;1444148441;eth0;244.31;244.04;374.97;374.36;0.00;0.00;0.00
pgxl2;58;1444148441;lo;249.05;249.05;372.12;372.12;0.00;0.00;0.00
pgxl2;59;1444148501;eth0;535.15;519.81;1145.98;931.31;0.00;0.00;0.00
pgxl2;59;1444148501;lo;407.42;407.42;917.44;917.44;0.00;0.00;0.00
pgxl2;58;1444148561;eth0;837.50;815.64;2231.37;2901.23;0.00;0.00;0.00
pgxl2;58;1444148561;lo;576.14;576.14;2283.49;2283.49;0.00;0.00;0.00
pgxl2;59;1444148621;eth0;48.52;42.94;6.43;276.15;0.00;0.00;0.00
pgxl2;59;1444148621;lo;6.95;6.95;1.82;1.82;0.00;0.00;0.00
pgxl2;59;1444148681;eth0;91.29;90.55;15.27;12.71;0.00;0.00;0.00
pgxl2;59;1444148681;lo;92.82;92.82;12.01;12.01;0.00;0.00;0.00
