Linux 3.16.0-38-generic (pgxl2) 	10/06/2015 	_x86_64_	(4 CPU)

12:01:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:02:58 PM     all      5.27      0.00      3.27     33.03      0.00     58.43
12:03:58 PM     all     30.71      0.01      5.47     62.09      0.00      1.72
12:04:58 PM     all     58.39      0.00      4.99     34.77      0.00      1.86
12:05:58 PM     all     40.38      0.05      5.59     50.29      0.00      3.69
12:06:58 PM     all     34.19      0.02      4.76     54.05      0.00      6.99
12:07:58 PM     all     35.84      0.11      6.12     50.34      0.00      7.59
12:08:58 PM     all     49.82      0.14      5.14     31.84      0.00     13.06
12:09:58 PM     all     59.01      0.20      6.11     21.07      0.00     13.60
12:10:58 PM     all     69.22      0.15      7.04     15.67      0.00      7.92
12:11:58 PM     all     61.10      0.21      7.43     15.26      0.00     16.00
12:12:58 PM     all     49.41      0.28      5.16      4.88      0.00     40.26
12:13:58 PM     all     46.68      0.79      6.02      3.42      0.00     43.09
12:14:58 PM     all     85.70      0.37     11.21      0.76      0.00      1.96
12:15:58 PM     all     90.04      0.15      7.86      1.70      0.00      0.24
12:16:58 PM     all     37.76      0.11      6.23     14.29      0.00     41.62
