# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit
pgxl2;60;1444147378;16102524;237320;1.45;0;208816;10472804;22.13
pgxl2;60;1444147438;15193516;1146328;7.02;0;1105248;10618136;22.44
pgxl2;60;1444147498;14277552;2062292;12.62;0;1871084;10983088;23.21
pgxl2;59;1444147558;13555808;2784036;17.04;0;2700184;10770188;22.76
pgxl2;59;1444147618;12853260;3486584;21.34;0;3395208;10817988;22.86
pgxl2;60;1444147678;11670348;4669496;28.58;0;3851804;12520572;26.46
pgxl2;59;1444147738;11607856;4731988;28.96;0;4614864;10934740;23.10
pgxl2;60;1444147798;11472428;4867416;29.79;0;4750300;10919008;23.07
pgxl2;60;1444147858;11458920;4880924;29.87;0;4763620;10907440;23.05
pgxl2;59;1444147918;11091260;5248584;32.12;0;4879732;11571928;24.45
pgxl2;59;1444147978;10628480;5711364;34.95;0;5070804;12061888;25.49
pgxl2;59;1444148038;11191804;5148040;31.51;0;5023644;11177676;23.62
pgxl2;60;1444148098;9644636;6695208;40.97;0;3883860;16509376;34.88
pgxl2;60;1444148158;10021280;6318564;38.67;0;5184136;13241872;27.98
pgxl2;60;1444148218;9568476;6771368;41.44;0;6691460;12137596;25.65
