BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#22'
	and p_type not like 'PROMO BRUSHED%'
	and p_size in (19, 18, 41, 13, 2, 7, 23, 14)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#12   | STANDARD ANODIZED TIN     |     13 |          100
 Brand#12   | STANDARD POLISHED COPPER  |     14 |          100
 Brand#33   | ECONOMY BRUSHED NICKEL    |     18 |          100
 Brand#11   | ECONOMY POLISHED COPPER   |     41 |           99
 Brand#23   | PROMO BURNISHED COPPER    |     13 |           96
 Brand#23   | PROMO BURNISHED STEEL     |     14 |           96
 Brand#34   | MEDIUM BRUSHED STEEL      |     23 |           96
 Brand#53   | ECONOMY POLISHED NICKEL   |      2 |           96
 Brand#54   | STANDARD BRUSHED COPPER   |     19 |           96
 Brand#32   | LARGE POLISHED COPPER     |     14 |           95
 Brand#32   | SMALL POLISHED NICKEL     |      2 |           95
 Brand#43   | LARGE PLATED COPPER       |     19 |           95
 Brand#11   | STANDARD BRUSHED TIN      |     23 |           92
 Brand#34   | ECONOMY POLISHED BRASS    |     19 |           92
 Brand#34   | SMALL BRUSHED STEEL       |     41 |           92
 Brand#34   | STANDARD PLATED COPPER    |     18 |           92
 Brand#35   | SMALL BRUSHED COPPER      |     13 |           92
 Brand#42   | LARGE PLATED COPPER       |     18 |           92
 Brand#11   | STANDARD BURNISHED COPPER |     14 |           88
 Brand#14   | ECONOMY BRUSHED COPPER    |     19 |           88
 Brand#14   | MEDIUM BRUSHED COPPER     |      7 |           88
 Brand#14   | MEDIUM POLISHED NICKEL    |      2 |           88
 Brand#21   | SMALL ANODIZED STEEL      |     23 |           88
 Brand#21   | SMALL BRUSHED COPPER      |     18 |           88
 Brand#21   | SMALL PLATED COPPER       |      7 |           88
 Brand#21   | SMALL POLISHED NICKEL     |     23 |           88
 Brand#23   | PROMO POLISHED STEEL      |     23 |           88
 Brand#25   | PROMO PLATED COPPER       |     18 |           88
 Brand#31   | SMALL BRUSHED COPPER      |      2 |           88
 Brand#31   | STANDARD POLISHED NICKEL  |      2 |           88
 Brand#33   | MEDIUM BURNISHED COPPER   |      7 |           88
 Brand#34   | LARGE BRUSHED NICKEL      |     23 |           88
 Brand#34   | LARGE BRUSHED STEEL       |     19 |           88
 Brand#34   | STANDARD BURNISHED NICKEL |     19 |           88
 Brand#35   | PROMO POLISHED NICKEL     |     41 |           88
 Brand#35   | SMALL PLATED TIN          |     19 |           88
 Brand#43   | MEDIUM BURNISHED COPPER   |     14 |           88
 Brand#43   | STANDARD POLISHED TIN     |     23 |           88
 Brand#45   | SMALL PLATED NICKEL       |     19 |           88
 Brand#51   | MEDIUM BURNISHED STEEL    |     19 |           88
 Brand#51   | SMALL BURNISHED TIN       |      7 |           88
 Brand#53   | ECONOMY ANODIZED COPPER   |     23 |           88
 Brand#53   | SMALL BRUSHED STEEL       |     19 |           87
 Brand#11   | LARGE ANODIZED BRASS      |     41 |           84
 Brand#11   | PROMO ANODIZED TIN        |     14 |           84
 Brand#12   | ECONOMY BRUSHED BRASS     |     14 |           84
 Brand#12   | SMALL ANODIZED TIN        |      2 |           84
 Brand#12   | STANDARD ANODIZED STEEL   |     14 |           84
 Brand#12   | STANDARD PLATED NICKEL    |     18 |           84
 Brand#13   | ECONOMY PLATED BRASS      |     18 |           84
 Brand#13   | LARGE BRUSHED NICKEL      |     23 |           84
 Brand#13   | MEDIUM ANODIZED TIN       |     18 |           84
 Brand#14   | PROMO BURNISHED BRASS     |     14 |           84
 Brand#14   | PROMO PLATED COPPER       |     14 |           84
 Brand#14   | SMALL BURNISHED BRASS     |      2 |           84
 Brand#14   | SMALL BURNISHED STEEL     |     18 |           84
 Brand#14   | STANDARD POLISHED NICKEL  |     19 |           84
 Brand#15   | ECONOMY BRUSHED NICKEL    |      2 |           84
 Brand#15   | MEDIUM POLISHED TIN       |      2 |           84
 Brand#23   | MEDIUM BURNISHED STEEL    |     14 |           84
 Brand#24   | ECONOMY BRUSHED TIN       |     41 |           84
 Brand#24   | MEDIUM PLATED COPPER      |      2 |           84
 Brand#25   | SMALL ANODIZED COPPER     |      2 |           84
 Brand#31   | PROMO ANODIZED NICKEL     |     14 |           84
 Brand#32   | MEDIUM POLISHED BRASS     |      7 |           84
