ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1444147371.4783,28606,10,psql,,-1,2015-10-06 12:02:51.381634-04,2015-10-06 12:02:51.382493-04,2015-10-06 12:02:51.384283-04,f,COPY nation FROM '/tmp/dbt3/dss/nation.tbl' USING DELIMITERS '|';,active,2015-10-06 12:02:51.383852-04
1444147371.4783,28628,10,psql,,-1,2015-10-06 12:02:51.388688-04,2015-10-06 12:02:51.396034-04,2015-10-06 12:02:51.405228-04,f,COPY region FROM '/tmp/dbt3/dss/region.tbl' USING DELIMITERS '|';,active,2015-10-06 12:02:51.399657-04
1444147371.4783,28629,10,psql,,-1,2015-10-06 12:02:51.389746-04,2015-10-06 12:02:51.391545-04,2015-10-06 12:02:51.403138-04,f,COPY partsupp FROM '/tmp/dbt3/dss/partsupp.tbl.2' USING DELIMITERS '|';,active,2015-10-06 12:02:51.401726-04
1444147371.4783,28626,10,psql,,-1,2015-10-06 12:02:51.389794-04,2015-10-06 12:02:51.396064-04,2015-10-06 12:02:51.405837-04,f,COPY supplier FROM '/tmp/dbt3/dss/supplier.tbl.2' USING DELIMITERS '|';,active,2015-10-06 12:02:51.400581-04
1444147371.4783,28632,10,psql,,-1,2015-10-06 12:02:51.389472-04,2015-10-06 12:02:51.394635-04,2015-10-06 12:02:51.406006-04,f,COPY part FROM '/tmp/dbt3/dss/part.tbl.1' USING DELIMITERS '|';,active,2015-10-06 12:02:51.401547-04
1444147371.4783,28627,10,psql,,-1,2015-10-06 12:02:51.390174-04,2015-10-06 12:02:51.391391-04,2015-10-06 12:02:51.393478-04,f,COPY supplier FROM '/tmp/dbt3/dss/supplier.tbl.1' USING DELIMITERS '|';,active,2015-10-06 12:02:51.392611-04
1444147371.4783,28633,10,psql,,-1,2015-10-06 12:02:51.390485-04,2015-10-06 12:02:51.391613-04,2015-10-06 12:02:51.395685-04,f,COPY customer FROM '/tmp/dbt3/dss/customer.tbl.2' USING DELIMITERS '|';,active,2015-10-06 12:02:51.394895-04
1444147371.4783,28630,10,psql,,-1,2015-10-06 12:02:51.390871-04,2015-10-06 12:02:51.396264-04,2015-10-06 12:02:51.405934-04,f,COPY lineitem FROM '/tmp/dbt3/dss/lineitem.tbl.2' USING DELIMITERS '|';,active,2015-10-06 12:02:51.400903-04
1444147371.4783,28638,10,psql,,-1,2015-10-06 12:02:51.391162-04,2015-10-06 12:02:51.39448-04,2015-10-06 12:02:51.398228-04,f,COPY partsupp FROM '/tmp/dbt3/dss/partsupp.tbl.1' USING DELIMITERS '|';,active,2015-10-06 12:02:51.395707-04
1444147371.4783,28622,10,psql,,-1,2015-10-06 12:02:51.391743-04,2015-10-06 12:02:51.395362-04,2015-10-06 12:02:51.401194-04,f,COPY part FROM '/tmp/dbt3/dss/part.tbl.2' USING DELIMITERS '|';,active,2015-10-06 12:02:51.397943-04
1444147371.4783,28625,10,psql,,-1,2015-10-06 12:02:51.392262-04,2015-10-06 12:02:51.395205-04,2015-10-06 12:02:51.400835-04,f,COPY lineitem FROM '/tmp/dbt3/dss/lineitem.tbl.1' USING DELIMITERS '|';,active,2015-10-06 12:02:51.398233-04
1444147371.4783,28647,10,psql,,-1,2015-10-06 12:02:51.393865-04,2015-10-06 12:02:51.396206-04,2015-10-06 12:02:51.400039-04,f,COPY orders FROM '/tmp/dbt3/dss/orders.tbl.1' USING DELIMITERS '|';,active,2015-10-06 12:02:51.398098-04
1444147371.4783,28642,10,psql,,-1,2015-10-06 12:02:51.393334-04,2015-10-06 12:02:51.396197-04,2015-10-06 12:02:51.403137-04,f,COPY customer FROM '/tmp/dbt3/dss/customer.tbl.1' USING DELIMITERS '|';,active,2015-10-06 12:02:51.40136-04
1444147371.4783,28650,10,psql,,-1,2015-10-06 12:02:51.395823-04,2015-10-06 12:02:51.396393-04,2015-10-06 12:02:51.403306-04,f,COPY orders FROM '/tmp/dbt3/dss/orders.tbl.2' USING DELIMITERS '|';,active,2015-10-06 12:02:51.403026-04
1444147371.4783,28695,10,psql,127.0.0.1,45866,2015-10-06 12:02:51.450788-04,2015-10-06 12:02:51.469308-04,2015-10-06 12:02:51.488727-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:02:51.470615-04
1444147371.4783,28691,10,psql,127.0.0.1,45860,2015-10-06 12:02:51.45657-04,2015-10-06 12:02:51.47678-04,2015-10-06 12:02:51.497878-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 12:02:51.478086-04
1444147431.45965,28773,10,psql,127.0.0.1,45950,2015-10-06 12:03:51.445488-04,2015-10-06 12:03:51.458717-04,2015-10-06 12:03:51.473125-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-10-06 12:03:51.460338-04
1444147431.45965,28774,10,psql,127.0.0.1,45951,2015-10-06 12:03:51.449254-04,2015-10-06 12:03:51.457464-04,2015-10-06 12:03:51.466643-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-10-06 12:03:51.459324-04
1444147431.45965,28629,10,psql,,-1,2015-10-06 12:02:51.389746-04,2015-10-06 12:02:51.391545-04,2015-10-06 12:02:51.403138-04,f,COPY partsupp FROM '/tmp/dbt3/dss/partsupp.tbl.2' USING DELIMITERS '|';,active,2015-10-06 12:02:51.401726-04
1444147431.45965,28775,10,psql,127.0.0.1,45952,2015-10-06 12:03:51.451576-04,2015-10-06 12:03:51.458051-04,2015-10-06 12:03:51.464882-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-10-06 12:03:51.459324-04
1444147431.45965,28632,10,psql,,-1,2015-10-06 12:02:51.389472-04,2015-10-06 12:02:51.394635-04,2015-10-06 12:02:51.406006-04,f,COPY part FROM '/tmp/dbt3/dss/part.tbl.1' USING DELIMITERS '|';,active,2015-10-06 12:02:51.401547-04
1444147431.45965,28778,10,psql,127.0.0.1,45960,2015-10-06 12:03:51.456572-04,2015-10-06 12:03:51.46005-04,2015-10-06 12:03:51.464357-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-10-06 12:03:51.461341-04
1444147431.45965,28633,10,psql,,-1,2015-10-06 12:02:51.390485-04,2015-10-06 12:02:51.391613-04,2015-10-06 12:02:51.395685-04,f,COPY customer FROM '/tmp/dbt3/dss/customer.tbl.2' USING DELIMITERS '|';,active,2015-10-06 12:02:51.394895-04
1444147431.45965,28630,10,psql,,-1,2015-10-06 12:02:51.390871-04,2015-10-06 12:02:51.396264-04,2015-10-06 12:02:51.405934-04,f,COPY lineitem FROM '/tmp/dbt3/dss/lineitem.tbl.2' USING DELIMITERS '|';,active,2015-10-06 12:02:51.400903-04
1444147431.45965,28638,10,psql,,-1,2015-10-06 12:02:51.391162-04,2015-10-06 12:02:51.39448-04,2015-10-06 12:02:51.398228-04,f,COPY partsupp FROM '/tmp/dbt3/dss/partsupp.tbl.1' USING DELIMITERS '|';,active,2015-10-06 12:02:51.395707-04
1444147431.45965,28622,10,psql,,-1,2015-10-06 12:02:51.391743-04,2015-10-06 12:02:51.395362-04,2015-10-06 12:02:51.401194-04,f,COPY part FROM '/tmp/dbt3/dss/part.tbl.2' USING DELIMITERS '|';,active,2015-10-06 12:02:51.397943-04
1444147431.45965,28625,10,psql,,-1,2015-10-06 12:02:51.392262-04,2015-10-06 12:02:51.395205-04,2015-10-06 12:02:51.400835-04,f,COPY lineitem FROM '/tmp/dbt3/dss/lineitem.tbl.1' USING DELIMITERS '|';,active,2015-10-06 12:02:51.398233-04
1444147431.45965,28647,10,psql,,-1,2015-10-06 12:02:51.393865-04,2015-10-06 12:02:51.396206-04,2015-10-06 12:02:51.400039-04,f,COPY orders FROM '/tmp/dbt3/dss/orders.tbl.1' USING DELIMITERS '|';,active,2015-10-06 12:02:51.398098-04
1444147431.45965,28642,10,psql,,-1,2015-10-06 12:02:51.393334-04,2015-10-06 12:02:51.396197-04,2015-10-06 12:02:51.403137-04,f,COPY customer FROM '/tmp/dbt3/dss/customer.tbl.1' USING DELIMITERS '|';,active,2015-10-06 12:02:51.40136-04
1444147431.45965,28650,10,psql,,-1,2015-10-06 12:02:51.395823-04,2015-10-06 12:02:51.396393-04,2015-10-06 12:02:51.403306-04,f,COPY orders FROM '/tmp/dbt3/dss/orders.tbl.2' USING DELIMITERS '|';,active,2015-10-06 12:02:51.403026-04
1444147491.46807,28846,10,psql,127.0.0.1,46026,2015-10-06 12:04:51.45007-04,2015-10-06 12:04:51.456816-04,2015-10-06 12:04:51.466542-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-10-06 12:04:51.460191-04
